audio_path,frame_dir,num_frames
../epic_clips_data/audio/train/P03/P03_101_323.mp3,../epic_clips_data/frames/train/P03/P03_101_323,36
../epic_clips_data/audio/train/P03/P03_101_325.mp3,../epic_clips_data/frames/train/P03/P03_101_325,84
../epic_clips_data/audio/train/P03/P03_121_36.mp3,../epic_clips_data/frames/train/P03/P03_121_36,322
../epic_clips_data/audio/train/P03/P03_108_2.mp3,../epic_clips_data/frames/train/P03/P03_108_2,40
../epic_clips_data/audio/train/P03/P03_117_30.mp3,../epic_clips_data/frames/train/P03/P03_117_30,35
../epic_clips_data/audio/train/P03/P03_111_16.mp3,../epic_clips_data/frames/train/P03/P03_111_16,34
../epic_clips_data/audio/train/P03/P03_122_4.mp3,../epic_clips_data/frames/train/P03/P03_122_4,37
../epic_clips_data/audio/train/P03/P03_04_269.mp3,../epic_clips_data/frames/train/P03/P03_04_269,27
../epic_clips_data/audio/train/P03/P03_109_370.mp3,../epic_clips_data/frames/train/P03/P03_109_370,38
../epic_clips_data/audio/train/P03/P03_06_15.mp3,../epic_clips_data/frames/train/P03/P03_06_15,55
../epic_clips_data/audio/train/P03/P03_09_134.mp3,../epic_clips_data/frames/train/P03/P03_09_134,256
../epic_clips_data/audio/train/P03/P03_109_204.mp3,../epic_clips_data/frames/train/P03/P03_109_204,43
../epic_clips_data/audio/train/P03/P03_107_12.mp3,../epic_clips_data/frames/train/P03/P03_107_12,37
../epic_clips_data/audio/train/P03/P03_109_318.mp3,../epic_clips_data/frames/train/P03/P03_109_318,51
../epic_clips_data/audio/train/P03/P03_119_101.mp3,../epic_clips_data/frames/train/P03/P03_119_101,122
../epic_clips_data/audio/train/P03/P03_123_42.mp3,../epic_clips_data/frames/train/P03/P03_123_42,56
../epic_clips_data/audio/train/P03/P03_04_64.mp3,../epic_clips_data/frames/train/P03/P03_04_64,132
../epic_clips_data/audio/train/P03/P03_121_54.mp3,../epic_clips_data/frames/train/P03/P03_121_54,69
../epic_clips_data/audio/train/P03/P03_05_63.mp3,../epic_clips_data/frames/train/P03/P03_05_63,44
../epic_clips_data/audio/train/P03/P03_14_37.mp3,../epic_clips_data/frames/train/P03/P03_14_37,27
../epic_clips_data/audio/train/P03/P03_27_25.mp3,../epic_clips_data/frames/train/P03/P03_27_25,39
../epic_clips_data/audio/train/P03/P03_119_67.mp3,../epic_clips_data/frames/train/P03/P03_119_67,46
../epic_clips_data/audio/train/P03/P03_112_157.mp3,../epic_clips_data/frames/train/P03/P03_112_157,43
../epic_clips_data/audio/train/P03/P03_120_93.mp3,../epic_clips_data/frames/train/P03/P03_120_93,62
../epic_clips_data/audio/train/P03/P03_117_73.mp3,../epic_clips_data/frames/train/P03/P03_117_73,30
../epic_clips_data/audio/train/P03/P03_04_74.mp3,../epic_clips_data/frames/train/P03/P03_04_74,128
../epic_clips_data/audio/train/P03/P03_02_100.mp3,../epic_clips_data/frames/train/P03/P03_02_100,96
../epic_clips_data/audio/train/P03/P03_19_23.mp3,../epic_clips_data/frames/train/P03/P03_19_23,33
../epic_clips_data/audio/train/P03/P03_102_59.mp3,../epic_clips_data/frames/train/P03/P03_102_59,62
../epic_clips_data/audio/train/P03/P03_06_17.mp3,../epic_clips_data/frames/train/P03/P03_06_17,27
../epic_clips_data/audio/train/P03/P03_109_184.mp3,../epic_clips_data/frames/train/P03/P03_109_184,54
../epic_clips_data/audio/train/P03/P03_19_20.mp3,../epic_clips_data/frames/train/P03/P03_19_20,40
../epic_clips_data/audio/train/P03/P03_109_89.mp3,../epic_clips_data/frames/train/P03/P03_109_89,248
../epic_clips_data/audio/train/P03/P03_19_127.mp3,../epic_clips_data/frames/train/P03/P03_19_127,149
../epic_clips_data/audio/train/P03/P03_02_106.mp3,../epic_clips_data/frames/train/P03/P03_02_106,43
../epic_clips_data/audio/train/P03/P03_03_20.mp3,../epic_clips_data/frames/train/P03/P03_03_20,61
../epic_clips_data/audio/train/P03/P03_04_319.mp3,../epic_clips_data/frames/train/P03/P03_04_319,136
../epic_clips_data/audio/train/P03/P03_04_184.mp3,../epic_clips_data/frames/train/P03/P03_04_184,26
../epic_clips_data/audio/train/P03/P03_117_60.mp3,../epic_clips_data/frames/train/P03/P03_117_60,52
../epic_clips_data/audio/train/P03/P03_19_130.mp3,../epic_clips_data/frames/train/P03/P03_19_130,129
../epic_clips_data/audio/train/P03/P03_112_13.mp3,../epic_clips_data/frames/train/P03/P03_112_13,24
../epic_clips_data/audio/train/P03/P03_117_236.mp3,../epic_clips_data/frames/train/P03/P03_117_236,41
../epic_clips_data/audio/train/P03/P03_02_87.mp3,../epic_clips_data/frames/train/P03/P03_02_87,29
../epic_clips_data/audio/train/P03/P03_109_64.mp3,../epic_clips_data/frames/train/P03/P03_109_64,180
../epic_clips_data/audio/train/P03/P03_107_85.mp3,../epic_clips_data/frames/train/P03/P03_107_85,32
../epic_clips_data/audio/train/P03/P03_101_116.mp3,../epic_clips_data/frames/train/P03/P03_101_116,50
../epic_clips_data/audio/train/P03/P03_101_123.mp3,../epic_clips_data/frames/train/P03/P03_101_123,52
../epic_clips_data/audio/train/P03/P03_02_39.mp3,../epic_clips_data/frames/train/P03/P03_02_39,30
../epic_clips_data/audio/train/P03/P03_05_17.mp3,../epic_clips_data/frames/train/P03/P03_05_17,28
../epic_clips_data/audio/train/P03/P03_09_102.mp3,../epic_clips_data/frames/train/P03/P03_09_102,75
../epic_clips_data/audio/train/P03/P03_16_2.mp3,../epic_clips_data/frames/train/P03/P03_16_2,28
../epic_clips_data/audio/train/P03/P03_04_195.mp3,../epic_clips_data/frames/train/P03/P03_04_195,79
../epic_clips_data/audio/train/P03/P03_07_30.mp3,../epic_clips_data/frames/train/P03/P03_07_30,40
../epic_clips_data/audio/train/P03/P03_113_16.mp3,../epic_clips_data/frames/train/P03/P03_113_16,72
../epic_clips_data/audio/train/P03/P03_20_36.mp3,../epic_clips_data/frames/train/P03/P03_20_36,128
../epic_clips_data/audio/train/P03/P03_119_119.mp3,../epic_clips_data/frames/train/P03/P03_119_119,26
../epic_clips_data/audio/train/P03/P03_123_27.mp3,../epic_clips_data/frames/train/P03/P03_123_27,55
../epic_clips_data/audio/train/P03/P03_18_7.mp3,../epic_clips_data/frames/train/P03/P03_18_7,36
../epic_clips_data/audio/train/P03/P03_109_125.mp3,../epic_clips_data/frames/train/P03/P03_109_125,96
../epic_clips_data/audio/train/P03/P03_20_19.mp3,../epic_clips_data/frames/train/P03/P03_20_19,63
../epic_clips_data/audio/train/P03/P03_101_81.mp3,../epic_clips_data/frames/train/P03/P03_101_81,111
../epic_clips_data/audio/train/P03/P03_101_329.mp3,../epic_clips_data/frames/train/P03/P03_101_329,34
../epic_clips_data/audio/train/P03/P03_04_118.mp3,../epic_clips_data/frames/train/P03/P03_04_118,36
../epic_clips_data/audio/train/P03/P03_120_49.mp3,../epic_clips_data/frames/train/P03/P03_120_49,57
../epic_clips_data/audio/train/P03/P03_119_146.mp3,../epic_clips_data/frames/train/P03/P03_119_146,42
../epic_clips_data/audio/train/P03/P03_117_189.mp3,../epic_clips_data/frames/train/P03/P03_117_189,28
../epic_clips_data/audio/train/P03/P03_20_72.mp3,../epic_clips_data/frames/train/P03/P03_20_72,30
../epic_clips_data/audio/train/P03/P03_19_39.mp3,../epic_clips_data/frames/train/P03/P03_19_39,26
../epic_clips_data/audio/train/P03/P03_19_115.mp3,../epic_clips_data/frames/train/P03/P03_19_115,30
../epic_clips_data/audio/train/P03/P03_117_129.mp3,../epic_clips_data/frames/train/P03/P03_117_129,32
../epic_clips_data/audio/train/P03/P03_04_92.mp3,../epic_clips_data/frames/train/P03/P03_04_92,27
../epic_clips_data/audio/train/P03/P03_13_5.mp3,../epic_clips_data/frames/train/P03/P03_13_5,37
../epic_clips_data/audio/train/P03/P03_05_0.mp3,../epic_clips_data/frames/train/P03/P03_05_0,61
../epic_clips_data/audio/train/P03/P03_05_49.mp3,../epic_clips_data/frames/train/P03/P03_05_49,59
../epic_clips_data/audio/train/P03/P03_04_241.mp3,../epic_clips_data/frames/train/P03/P03_04_241,27
../epic_clips_data/audio/train/P03/P03_120_47.mp3,../epic_clips_data/frames/train/P03/P03_120_47,33
../epic_clips_data/audio/train/P03/P03_112_163.mp3,../epic_clips_data/frames/train/P03/P03_112_163,26
../epic_clips_data/audio/train/P03/P03_112_153.mp3,../epic_clips_data/frames/train/P03/P03_112_153,152
../epic_clips_data/audio/train/P03/P03_109_335.mp3,../epic_clips_data/frames/train/P03/P03_109_335,30
../epic_clips_data/audio/train/P03/P03_109_321.mp3,../epic_clips_data/frames/train/P03/P03_109_321,63
../epic_clips_data/audio/train/P03/P03_117_202.mp3,../epic_clips_data/frames/train/P03/P03_117_202,36
../epic_clips_data/audio/train/P03/P03_09_99.mp3,../epic_clips_data/frames/train/P03/P03_09_99,64
../epic_clips_data/audio/train/P03/P03_109_43.mp3,../epic_clips_data/frames/train/P03/P03_109_43,30
../epic_clips_data/audio/train/P03/P03_109_137.mp3,../epic_clips_data/frames/train/P03/P03_109_137,30
../epic_clips_data/audio/train/P03/P03_117_150.mp3,../epic_clips_data/frames/train/P03/P03_117_150,32
../epic_clips_data/audio/train/P03/P03_09_158.mp3,../epic_clips_data/frames/train/P03/P03_09_158,49
../epic_clips_data/audio/train/P03/P03_19_92.mp3,../epic_clips_data/frames/train/P03/P03_19_92,28
../epic_clips_data/audio/train/P03/P03_04_0.mp3,../epic_clips_data/frames/train/P03/P03_04_0,41
../epic_clips_data/audio/train/P03/P03_11_5.mp3,../epic_clips_data/frames/train/P03/P03_11_5,80
../epic_clips_data/audio/train/P03/P03_19_133.mp3,../epic_clips_data/frames/train/P03/P03_19_133,63
../epic_clips_data/audio/train/P03/P03_10_33.mp3,../epic_clips_data/frames/train/P03/P03_10_33,45
../epic_clips_data/audio/train/P03/P03_113_26.mp3,../epic_clips_data/frames/train/P03/P03_113_26,48
../epic_clips_data/audio/train/P03/P03_14_20.mp3,../epic_clips_data/frames/train/P03/P03_14_20,25
../epic_clips_data/audio/train/P03/P03_119_0.mp3,../epic_clips_data/frames/train/P03/P03_119_0,28
../epic_clips_data/audio/train/P03/P03_04_172.mp3,../epic_clips_data/frames/train/P03/P03_04_172,38
../epic_clips_data/audio/train/P03/P03_109_255.mp3,../epic_clips_data/frames/train/P03/P03_109_255,29
../epic_clips_data/audio/train/P03/P03_119_81.mp3,../epic_clips_data/frames/train/P03/P03_119_81,27
../epic_clips_data/audio/train/P03/P03_119_20.mp3,../epic_clips_data/frames/train/P03/P03_119_20,55
../epic_clips_data/audio/train/P03/P03_09_15.mp3,../epic_clips_data/frames/train/P03/P03_09_15,30
../epic_clips_data/audio/train/P03/P03_20_9.mp3,../epic_clips_data/frames/train/P03/P03_20_9,117
../epic_clips_data/audio/train/P03/P03_02_122.mp3,../epic_clips_data/frames/train/P03/P03_02_122,47
../epic_clips_data/audio/train/P03/P03_117_140.mp3,../epic_clips_data/frames/train/P03/P03_117_140,59
../epic_clips_data/audio/train/P03/P03_109_164.mp3,../epic_clips_data/frames/train/P03/P03_109_164,99
../epic_clips_data/audio/train/P03/P03_101_330.mp3,../epic_clips_data/frames/train/P03/P03_101_330,29
../epic_clips_data/audio/train/P03/P03_101_176.mp3,../epic_clips_data/frames/train/P03/P03_101_176,47
../epic_clips_data/audio/train/P03/P03_04_119.mp3,../epic_clips_data/frames/train/P03/P03_04_119,42
../epic_clips_data/audio/train/P03/P03_120_234.mp3,../epic_clips_data/frames/train/P03/P03_120_234,25
../epic_clips_data/audio/train/P03/P03_20_70.mp3,../epic_clips_data/frames/train/P03/P03_20_70,26
../epic_clips_data/audio/train/P03/P03_117_201.mp3,../epic_clips_data/frames/train/P03/P03_117_201,83
../epic_clips_data/audio/train/P03/P03_123_45.mp3,../epic_clips_data/frames/train/P03/P03_123_45,62
../epic_clips_data/audio/train/P03/P03_111_28.mp3,../epic_clips_data/frames/train/P03/P03_111_28,25
../epic_clips_data/audio/train/P03/P03_123_88.mp3,../epic_clips_data/frames/train/P03/P03_123_88,29
../epic_clips_data/audio/train/P03/P03_123_93.mp3,../epic_clips_data/frames/train/P03/P03_123_93,76
../epic_clips_data/audio/train/P03/P03_19_64.mp3,../epic_clips_data/frames/train/P03/P03_19_64,27
../epic_clips_data/audio/train/P03/P03_09_122.mp3,../epic_clips_data/frames/train/P03/P03_09_122,81
../epic_clips_data/audio/train/P03/P03_117_27.mp3,../epic_clips_data/frames/train/P03/P03_117_27,85
../epic_clips_data/audio/train/P03/P03_119_152.mp3,../epic_clips_data/frames/train/P03/P03_119_152,60
../epic_clips_data/audio/train/P03/P03_11_11.mp3,../epic_clips_data/frames/train/P03/P03_11_11,51
../epic_clips_data/audio/train/P03/P03_28_30.mp3,../epic_clips_data/frames/train/P03/P03_28_30,44
../epic_clips_data/audio/train/P03/P03_111_12.mp3,../epic_clips_data/frames/train/P03/P03_111_12,44
../epic_clips_data/audio/train/P03/P03_120_88.mp3,../epic_clips_data/frames/train/P03/P03_120_88,82
../epic_clips_data/audio/train/P03/P03_117_248.mp3,../epic_clips_data/frames/train/P03/P03_117_248,45
../epic_clips_data/audio/train/P03/P03_06_18.mp3,../epic_clips_data/frames/train/P03/P03_06_18,109
../epic_clips_data/audio/train/P03/P03_109_197.mp3,../epic_clips_data/frames/train/P03/P03_109_197,26
../epic_clips_data/audio/train/P03/P03_109_176.mp3,../epic_clips_data/frames/train/P03/P03_109_176,26
../epic_clips_data/audio/train/P03/P03_14_16.mp3,../epic_clips_data/frames/train/P03/P03_14_16,84
../epic_clips_data/audio/train/P03/P03_27_20.mp3,../epic_clips_data/frames/train/P03/P03_27_20,32
../epic_clips_data/audio/train/P03/P03_112_170.mp3,../epic_clips_data/frames/train/P03/P03_112_170,38
../epic_clips_data/audio/train/P03/P03_19_139.mp3,../epic_clips_data/frames/train/P03/P03_19_139,99
../epic_clips_data/audio/train/P03/P03_117_243.mp3,../epic_clips_data/frames/train/P03/P03_117_243,26
../epic_clips_data/audio/train/P03/P03_106_21.mp3,../epic_clips_data/frames/train/P03/P03_106_21,42
../epic_clips_data/audio/train/P03/P03_09_27.mp3,../epic_clips_data/frames/train/P03/P03_09_27,30
../epic_clips_data/audio/train/P03/P03_120_165.mp3,../epic_clips_data/frames/train/P03/P03_120_165,26
../epic_clips_data/audio/train/P03/P03_121_34.mp3,../epic_clips_data/frames/train/P03/P03_121_34,24
../epic_clips_data/audio/train/P03/P03_27_21.mp3,../epic_clips_data/frames/train/P03/P03_27_21,28
../epic_clips_data/audio/train/P03/P03_109_146.mp3,../epic_clips_data/frames/train/P03/P03_109_146,45
../epic_clips_data/audio/train/P03/P03_119_73.mp3,../epic_clips_data/frames/train/P03/P03_119_73,65
../epic_clips_data/audio/train/P03/P03_121_61.mp3,../epic_clips_data/frames/train/P03/P03_121_61,432
../epic_clips_data/audio/train/P03/P03_28_31.mp3,../epic_clips_data/frames/train/P03/P03_28_31,31
../epic_clips_data/audio/train/P03/P03_20_35.mp3,../epic_clips_data/frames/train/P03/P03_20_35,155
../epic_clips_data/audio/train/P03/P03_04_123.mp3,../epic_clips_data/frames/train/P03/P03_04_123,66
../epic_clips_data/audio/train/P03/P03_09_64.mp3,../epic_clips_data/frames/train/P03/P03_09_64,55
../epic_clips_data/audio/train/P03/P03_101_168.mp3,../epic_clips_data/frames/train/P03/P03_101_168,44
../epic_clips_data/audio/train/P03/P03_16_18.mp3,../epic_clips_data/frames/train/P03/P03_16_18,53
../epic_clips_data/audio/train/P03/P03_04_313.mp3,../epic_clips_data/frames/train/P03/P03_04_313,396
../epic_clips_data/audio/train/P03/P03_04_91.mp3,../epic_clips_data/frames/train/P03/P03_04_91,79
../epic_clips_data/audio/train/P03/P03_20_57.mp3,../epic_clips_data/frames/train/P03/P03_20_57,44
../epic_clips_data/audio/train/P03/P03_112_42.mp3,../epic_clips_data/frames/train/P03/P03_112_42,24
../epic_clips_data/audio/train/P03/P03_109_306.mp3,../epic_clips_data/frames/train/P03/P03_109_306,31
../epic_clips_data/audio/train/P03/P03_107_37.mp3,../epic_clips_data/frames/train/P03/P03_107_37,164
../epic_clips_data/audio/train/P03/P03_102_31.mp3,../epic_clips_data/frames/train/P03/P03_102_31,25
../epic_clips_data/audio/train/P03/P03_118_54.mp3,../epic_clips_data/frames/train/P03/P03_118_54,33
../epic_clips_data/audio/train/P03/P03_04_281.mp3,../epic_clips_data/frames/train/P03/P03_04_281,100
../epic_clips_data/audio/train/P03/P03_101_89.mp3,../epic_clips_data/frames/train/P03/P03_101_89,91
../epic_clips_data/audio/train/P03/P03_02_68.mp3,../epic_clips_data/frames/train/P03/P03_02_68,27
../epic_clips_data/audio/train/P03/P03_28_24.mp3,../epic_clips_data/frames/train/P03/P03_28_24,28
../epic_clips_data/audio/train/P03/P03_18_1.mp3,../epic_clips_data/frames/train/P03/P03_18_1,54
../epic_clips_data/audio/train/P03/P03_09_77.mp3,../epic_clips_data/frames/train/P03/P03_09_77,30
../epic_clips_data/audio/train/P03/P03_102_41.mp3,../epic_clips_data/frames/train/P03/P03_102_41,26
../epic_clips_data/audio/train/P03/P03_109_362.mp3,../epic_clips_data/frames/train/P03/P03_109_362,100
../epic_clips_data/audio/train/P03/P03_09_166.mp3,../epic_clips_data/frames/train/P03/P03_09_166,66
../epic_clips_data/audio/train/P03/P03_04_73.mp3,../epic_clips_data/frames/train/P03/P03_04_73,100
../epic_clips_data/audio/train/P03/P03_108_16.mp3,../epic_clips_data/frames/train/P03/P03_108_16,42
../epic_clips_data/audio/train/P03/P03_02_136.mp3,../epic_clips_data/frames/train/P03/P03_02_136,34
../epic_clips_data/audio/train/P03/P03_101_163.mp3,../epic_clips_data/frames/train/P03/P03_101_163,49
../epic_clips_data/audio/train/P03/P03_109_216.mp3,../epic_clips_data/frames/train/P03/P03_109_216,161
../epic_clips_data/audio/train/P03/P03_121_22.mp3,../epic_clips_data/frames/train/P03/P03_121_22,43
../epic_clips_data/audio/train/P03/P03_117_47.mp3,../epic_clips_data/frames/train/P03/P03_117_47,37
../epic_clips_data/audio/train/P03/P03_109_191.mp3,../epic_clips_data/frames/train/P03/P03_109_191,72
../epic_clips_data/audio/train/P03/P03_05_36.mp3,../epic_clips_data/frames/train/P03/P03_05_36,51
../epic_clips_data/audio/train/P03/P03_109_316.mp3,../epic_clips_data/frames/train/P03/P03_109_316,71
../epic_clips_data/audio/train/P03/P03_123_43.mp3,../epic_clips_data/frames/train/P03/P03_123_43,40
../epic_clips_data/audio/train/P03/P03_27_17.mp3,../epic_clips_data/frames/train/P03/P03_27_17,88
../epic_clips_data/audio/train/P03/P03_04_96.mp3,../epic_clips_data/frames/train/P03/P03_04_96,92
../epic_clips_data/audio/train/P03/P03_09_132.mp3,../epic_clips_data/frames/train/P03/P03_09_132,87
../epic_clips_data/audio/train/P03/P03_121_13.mp3,../epic_clips_data/frames/train/P03/P03_121_13,28
../epic_clips_data/audio/train/P03/P03_20_54.mp3,../epic_clips_data/frames/train/P03/P03_20_54,25
../epic_clips_data/audio/train/P03/P03_09_57.mp3,../epic_clips_data/frames/train/P03/P03_09_57,30
../epic_clips_data/audio/train/P03/P03_116_22.mp3,../epic_clips_data/frames/train/P03/P03_116_22,28
../epic_clips_data/audio/train/P03/P03_117_205.mp3,../epic_clips_data/frames/train/P03/P03_117_205,90
../epic_clips_data/audio/train/P03/P03_109_298.mp3,../epic_clips_data/frames/train/P03/P03_109_298,26
../epic_clips_data/audio/train/P03/P03_102_21.mp3,../epic_clips_data/frames/train/P03/P03_102_21,69
../epic_clips_data/audio/train/P03/P03_04_247.mp3,../epic_clips_data/frames/train/P03/P03_04_247,28
../epic_clips_data/audio/train/P03/P03_109_207.mp3,../epic_clips_data/frames/train/P03/P03_109_207,168
../epic_clips_data/audio/train/P03/P03_120_103.mp3,../epic_clips_data/frames/train/P03/P03_120_103,24
../epic_clips_data/audio/train/P03/P03_111_18.mp3,../epic_clips_data/frames/train/P03/P03_111_18,28
../epic_clips_data/audio/train/P03/P03_101_151.mp3,../epic_clips_data/frames/train/P03/P03_101_151,110
../epic_clips_data/audio/train/P03/P03_117_174.mp3,../epic_clips_data/frames/train/P03/P03_117_174,45
../epic_clips_data/audio/train/P03/P03_04_292.mp3,../epic_clips_data/frames/train/P03/P03_04_292,30
../epic_clips_data/audio/train/P03/P03_109_401.mp3,../epic_clips_data/frames/train/P03/P03_109_401,35
../epic_clips_data/audio/train/P03/P03_04_229.mp3,../epic_clips_data/frames/train/P03/P03_04_229,24
../epic_clips_data/audio/train/P03/P03_121_31.mp3,../epic_clips_data/frames/train/P03/P03_121_31,244
../epic_clips_data/audio/train/P03/P03_101_140.mp3,../epic_clips_data/frames/train/P03/P03_101_140,75
../epic_clips_data/audio/train/P03/P03_04_103.mp3,../epic_clips_data/frames/train/P03/P03_04_103,91
../epic_clips_data/audio/train/P03/P03_117_173.mp3,../epic_clips_data/frames/train/P03/P03_117_173,39
../epic_clips_data/audio/train/P03/P03_16_38.mp3,../epic_clips_data/frames/train/P03/P03_16_38,139
../epic_clips_data/audio/train/P03/P03_16_33.mp3,../epic_clips_data/frames/train/P03/P03_16_33,34
../epic_clips_data/audio/train/P03/P03_112_43.mp3,../epic_clips_data/frames/train/P03/P03_112_43,34
../epic_clips_data/audio/train/P03/P03_121_65.mp3,../epic_clips_data/frames/train/P03/P03_121_65,24
../epic_clips_data/audio/train/P03/P03_04_146.mp3,../epic_clips_data/frames/train/P03/P03_04_146,48
../epic_clips_data/audio/train/P03/P03_117_21.mp3,../epic_clips_data/frames/train/P03/P03_117_21,36
../epic_clips_data/audio/train/P03/P03_109_46.mp3,../epic_clips_data/frames/train/P03/P03_109_46,62
../epic_clips_data/audio/train/P03/P03_101_278.mp3,../epic_clips_data/frames/train/P03/P03_101_278,38
../epic_clips_data/audio/train/P03/P03_117_249.mp3,../epic_clips_data/frames/train/P03/P03_117_249,37
../epic_clips_data/audio/train/P03/P03_101_131.mp3,../epic_clips_data/frames/train/P03/P03_101_131,29
../epic_clips_data/audio/train/P03/P03_121_3.mp3,../epic_clips_data/frames/train/P03/P03_121_3,135
../epic_clips_data/audio/train/P03/P03_120_201.mp3,../epic_clips_data/frames/train/P03/P03_120_201,25
../epic_clips_data/audio/train/P03/P03_120_54.mp3,../epic_clips_data/frames/train/P03/P03_120_54,28
../epic_clips_data/audio/train/P03/P03_04_197.mp3,../epic_clips_data/frames/train/P03/P03_04_197,27
../epic_clips_data/audio/train/P03/P03_101_271.mp3,../epic_clips_data/frames/train/P03/P03_101_271,36
../epic_clips_data/audio/train/P03/P03_102_3.mp3,../epic_clips_data/frames/train/P03/P03_102_3,29
../epic_clips_data/audio/train/P03/P03_112_105.mp3,../epic_clips_data/frames/train/P03/P03_112_105,24
../epic_clips_data/audio/train/P03/P03_04_160.mp3,../epic_clips_data/frames/train/P03/P03_04_160,126
../epic_clips_data/audio/train/P03/P03_109_189.mp3,../epic_clips_data/frames/train/P03/P03_109_189,62
../epic_clips_data/audio/train/P03/P03_09_135.mp3,../epic_clips_data/frames/train/P03/P03_09_135,246
../epic_clips_data/audio/train/P03/P03_19_60.mp3,../epic_clips_data/frames/train/P03/P03_19_60,39
../epic_clips_data/audio/train/P03/P03_16_7.mp3,../epic_clips_data/frames/train/P03/P03_16_7,94
../epic_clips_data/audio/train/P03/P03_112_145.mp3,../epic_clips_data/frames/train/P03/P03_112_145,72
../epic_clips_data/audio/train/P03/P03_04_201.mp3,../epic_clips_data/frames/train/P03/P03_04_201,160
../epic_clips_data/audio/train/P03/P03_117_148.mp3,../epic_clips_data/frames/train/P03/P03_117_148,27
../epic_clips_data/audio/train/P03/P03_101_15.mp3,../epic_clips_data/frames/train/P03/P03_101_15,42
../epic_clips_data/audio/train/P03/P03_109_244.mp3,../epic_clips_data/frames/train/P03/P03_109_244,40
../epic_clips_data/audio/train/P03/P03_09_98.mp3,../epic_clips_data/frames/train/P03/P03_09_98,60
../epic_clips_data/audio/train/P03/P03_119_63.mp3,../epic_clips_data/frames/train/P03/P03_119_63,100
../epic_clips_data/audio/train/P03/P03_109_357.mp3,../epic_clips_data/frames/train/P03/P03_109_357,46
../epic_clips_data/audio/train/P03/P03_121_43.mp3,../epic_clips_data/frames/train/P03/P03_121_43,59
../epic_clips_data/audio/train/P03/P03_101_326.mp3,../epic_clips_data/frames/train/P03/P03_101_326,26
../epic_clips_data/audio/train/P03/P03_109_20.mp3,../epic_clips_data/frames/train/P03/P03_109_20,32
../epic_clips_data/audio/train/P03/P03_120_126.mp3,../epic_clips_data/frames/train/P03/P03_120_126,36
../epic_clips_data/audio/train/P03/P03_101_105.mp3,../epic_clips_data/frames/train/P03/P03_101_105,71
../epic_clips_data/audio/train/P03/P03_09_137.mp3,../epic_clips_data/frames/train/P03/P03_09_137,41
../epic_clips_data/audio/train/P03/P03_101_320.mp3,../epic_clips_data/frames/train/P03/P03_101_320,53
../epic_clips_data/audio/train/P03/P03_106_18.mp3,../epic_clips_data/frames/train/P03/P03_106_18,40
../epic_clips_data/audio/train/P03/P03_04_116.mp3,../epic_clips_data/frames/train/P03/P03_04_116,92
../epic_clips_data/audio/train/P03/P03_04_244.mp3,../epic_clips_data/frames/train/P03/P03_04_244,200
../epic_clips_data/audio/train/P03/P03_02_116.mp3,../epic_clips_data/frames/train/P03/P03_02_116,91
../epic_clips_data/audio/train/P03/P03_109_274.mp3,../epic_clips_data/frames/train/P03/P03_109_274,43
../epic_clips_data/audio/train/P03/P03_04_311.mp3,../epic_clips_data/frames/train/P03/P03_04_311,284
../epic_clips_data/audio/train/P03/P03_20_30.mp3,../epic_clips_data/frames/train/P03/P03_20_30,29
../epic_clips_data/audio/train/P03/P03_118_25.mp3,../epic_clips_data/frames/train/P03/P03_118_25,136
../epic_clips_data/audio/train/P03/P03_119_141.mp3,../epic_clips_data/frames/train/P03/P03_119_141,114
../epic_clips_data/audio/train/P03/P03_119_174.mp3,../epic_clips_data/frames/train/P03/P03_119_174,28
../epic_clips_data/audio/train/P03/P03_14_27.mp3,../epic_clips_data/frames/train/P03/P03_14_27,33
../epic_clips_data/audio/train/P03/P03_123_62.mp3,../epic_clips_data/frames/train/P03/P03_123_62,27
../epic_clips_data/audio/train/P03/P03_119_57.mp3,../epic_clips_data/frames/train/P03/P03_119_57,104
../epic_clips_data/audio/train/P03/P03_09_108.mp3,../epic_clips_data/frames/train/P03/P03_09_108,72
../epic_clips_data/audio/train/P03/P03_09_136.mp3,../epic_clips_data/frames/train/P03/P03_09_136,38
../epic_clips_data/audio/train/P03/P03_112_10.mp3,../epic_clips_data/frames/train/P03/P03_112_10,25
../epic_clips_data/audio/train/P03/P03_04_121.mp3,../epic_clips_data/frames/train/P03/P03_04_121,35
../epic_clips_data/audio/train/P03/P03_120_66.mp3,../epic_clips_data/frames/train/P03/P03_120_66,26
../epic_clips_data/audio/train/P03/P03_123_71.mp3,../epic_clips_data/frames/train/P03/P03_123_71,26
../epic_clips_data/audio/train/P03/P03_123_72.mp3,../epic_clips_data/frames/train/P03/P03_123_72,46
../epic_clips_data/audio/train/P03/P03_101_347.mp3,../epic_clips_data/frames/train/P03/P03_101_347,24
../epic_clips_data/audio/train/P03/P03_16_12.mp3,../epic_clips_data/frames/train/P03/P03_16_12,59
../epic_clips_data/audio/train/P03/P03_04_314.mp3,../epic_clips_data/frames/train/P03/P03_04_314,137
../epic_clips_data/audio/train/P03/P03_04_127.mp3,../epic_clips_data/frames/train/P03/P03_04_127,31
../epic_clips_data/audio/train/P03/P03_120_248.mp3,../epic_clips_data/frames/train/P03/P03_120_248,62
../epic_clips_data/audio/train/P03/P03_123_22.mp3,../epic_clips_data/frames/train/P03/P03_123_22,26
